atp,location,tournament,date,series,court,surface,round,best of,winner,loser,wrank,lrank,wpts,lpts,w1,l1,w2,l2,w3,l3,w4,l4,w5,l5,wsets,lsets,comment,b365w,b365l,psw,psl,maxw,maxl,avgw,avgl,wta,tier
6.0,Montpellier,Open Sud de France,2024-02-01,ATP250,Indoor,Hard,2nd Round,3,Cobolli F.,Lestienne C.,76.0,106.0,738.0,584.0,6.0,4.0,6.0,1.0,,,,,,,2.0,0.0,Completed,1.53,2.5,1.69,2.3,1.69,2.67,1.56,2.4,,
6.0,Montpellier,Open Sud de France,2024-02-01,ATP250,Indoor,Hard,2nd Round,3,Auger-Aliassime F.,Cazaux A.,30.0,83.0,1345.0,696.0,7.0,5.0,2.0,6.0,7.0,6.0,,,,,2.0,1.0,Completed,2.0,1.8,2.1,1.83,2.1,1.83,2.01,1.79,,
6.0,Montpellier,Open Sud de France,2024-02-01,ATP250,Indoor,Hard,2nd Round,3,Rune H.,Llamas Ruiz P.,7.0,156.0,3685.0,404.0,7.0,5.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.14,5.5,1.16,6.15,1.16,6.25,1.13,5.79,,
6.0,Montpellier,Open Sud de France,2024-02-02,ATP250,Indoor,Hard,Quarterfinals,3,Bublik A.,Shevchenko A.,27.0,59.0,1459.0,885.0,4.0,6.0,6.0,3.0,6.0,4.0,,,,,2.0,1.0,Completed,1.5,2.63,1.52,2.72,1.52,2.75,1.48,2.61,,
6.0,Montpellier,Open Sud de France,2024-02-02,ATP250,Indoor,Hard,Quarterfinals,3,Auger-Aliassime F.,Mayot H.,30.0,144.0,1345.0,449.0,7.0,5.0,6.0,1.0,,,,,,,2.0,0.0,Completed,1.29,3.75,1.26,4.29,1.32,4.29,1.25,3.84,,
6.0,Montpellier,Open Sud de France,2024-02-02,ATP250,Indoor,Hard,Quarterfinals,3,Rune H.,Mmoh M.,7.0,133.0,3685.0,497.0,7.0,6.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.2,4.5,1.24,4.59,1.24,5.24,1.2,4.38,,
6.0,Montpellier,Open Sud de France,2024-02-02,ATP250,Indoor,Hard,Quarterfinals,3,Coric B.,Cobolli F.,37.0,76.0,1154.0,738.0,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.44,2.75,1.49,2.85,1.52,2.85,1.46,2.66,,
6.0,Montpellier,Open Sud de France,2024-02-03,ATP250,Indoor,Hard,Semifinals,3,Bublik A.,Auger-Aliassime F.,27.0,30.0,1459.0,1345.0,4.0,6.0,6.0,4.0,6.0,4.0,,,,,2.0,1.0,Completed,2.63,1.5,2.62,1.56,2.75,1.56,2.59,1.49,,
6.0,Montpellier,Open Sud de France,2024-02-03,ATP250,Indoor,Hard,Semifinals,3,Coric B.,Rune H.,37.0,7.0,1154.0,3685.0,6.0,3.0,4.0,1.0,,,,,,,1.0,0.0,Retired,2.75,1.44,2.75,1.52,2.86,1.52,2.71,1.45,,
6.0,Montpellier,Open Sud de France,2024-02-04,ATP250,Indoor,Hard,The Final,3,Bublik A.,Coric B.,27.0,37.0,1459.0,1154.0,5.0,7.0,6.0,2.0,6.0,3.0,,,,,2.0,1.0,Completed,2.0,1.8,2.06,1.85,2.06,1.91,1.98,1.81,,
7.0,Cordoba,Cordoba Open,2024-02-05,ATP250,Outdoor,Clay,1st Round,3,Munar J.,Galan D.E.,74.0,78.0,746.0,716.0,6.0,2.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.73,2.1,1.74,2.21,1.79,2.21,1.69,2.14,,
7.0,Cordoba,Cordoba Open,2024-02-05,ATP250,Outdoor,Clay,1st Round,3,Bagnis F.,Cerundolo J.M.,207.0,148.0,295.0,435.0,6.0,4.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.67,2.2,1.74,2.2,1.78,2.2,1.71,2.11,,
7.0,Cordoba,Cordoba Open,2024-02-05,ATP250,Outdoor,Clay,1st Round,3,Dellien H.,Seyboth Wild T.,112.0,81.0,559.0,708.0,6.0,4.0,2.0,6.0,6.0,3.0,,,,,2.0,1.0,Completed,2.75,1.44,2.64,1.54,2.78,1.54,2.61,1.48,,
